caseid,task,user,end_timestamp,role,dur,ac_index,rl_index,dur_norm
1-636931254,Queued-Awaiting Assignment,Prasad,Mon Jan 09 11:46:05 CET 2012,Rolle 1,14,1,2,0.10417446304943316
1-636931254,Accepted-In Progress,Jitender,Mon Jan 09 11:46:41 CET 2012,Rolle 1,36,2,2,0.13890637422902577
1-636931254,Completed-Closed,Jitender,Mon Jan 09 12:59:51 CET 2012,Rolle 1,4390,4,2,0.322646807602778
1-636931254,Accepted-In Progress,Jitender,Tue Jan 24 14:00:13 CET 2012,Rolle 1,1299622,2,2,0.5415427066054396
1-636931254,Queued-Awaiting Assignment,Prasad,Tue Jan 24 14:05:59 CET 2012,Rolle 1,346,1,2,0.22501439150008914
1-636931254,Accepted-In Progress,Jitender,Tue Jan 24 14:06:00 CET 2012,Rolle 1,1,2,2,0.026664289797756018
1-636931254,Accepted-In Progress,Jitender,Tue Jan 24 14:07:11 CET 2012,Rolle 1,71,2,2,0.16451666826887804
1-636931254,Completed-Closed,Jitender,Tue Jan 24 14:23:47 CET 2012,Rolle 1,996,4,2,0.26561498145720164
1-636931254,Accepted-In Progress,Jitender,Thu Feb 09 10:00:51 CET 2012,Rolle 1,1366624,2,2,0.5434765140306708
1-636931254,Accepted-Assigned,Prasad,Thu Feb 09 10:01:34 CET 2012,Rolle 1,43,3,2,0.14557186681037712
1-636931254,Accepted-In Progress,Jitender,Thu Feb 09 10:01:40 CET 2012,Rolle 1,6,2,2,0.07485612520690071
1-636931254,Completed-Closed,Jitender,Thu Feb 09 10:14:43 CET 2012,Rolle 1,783,4,2,0.2563694096048255
1-636931254,Accepted-In Progress,Jitender,Thu Feb 09 11:35:52 CET 2012,Rolle 1,4869,2,2,0.3266297122403674
1-636931254,Completed-Closed,Jitender,Thu Feb 09 11:37:52 CET 2012,Rolle 1,120,4,2,0.18448657442973018
1-637035141,Accepted-In Progress,Lars,Mon Jan 09 11:42:24 CET 2012,Rolle 1,0,2,2,0.0
1-637035141,Completed-Closed,Lars,Wed Apr 11 15:27:17 CEST 2012,Rolle 1,8045093,4,2,0.6116702179801421
1-637059802,Accepted-In Progress,Ewa,Mon Jan 09 11:55:12 CET 2012,Rolle 1,0,2,2,0.0
1-637059802,Completed-Closed,Ewa,Mon Jan 09 11:55:57 CET 2012,Rolle 1,45,4,2,0.1472818567121643
1-637089310,Accepted-In Progress,Ian,Mon Jan 09 12:49:14 CET 2012,Rolle 1,0,2,2,0.0
1-637089310,Accepted-Assigned,Ian,Mon Jan 09 12:52:21 CET 2012,Rolle 1,187,3,2,0.2014377464440294
1-637089310,Accepted-In Progress,Ian,Tue Feb 14 15:02:15 CET 2012,Rolle 1,3118194,2,2,0.5752095180740938
1-637089310,Accepted-In Progress,Timothy,Thu Feb 16 13:15:37 CET 2012,Rolle 1,166402,2,2,0.4624740259620118
1-637089310,Completed-Closed,Timothy,Thu Feb 16 13:16:32 CET 2012,Rolle 1,55,4,2,0.1548489946001688
1-637089310,Accepted-In Progress,Anna,Mon Apr 02 17:15:53 CEST 2012,Rolle 1,3985161,2,2,0.5846467360518874
1-637089310,Completed-Closed,Anna,Mon Apr 02 17:16:13 CEST 2012,Rolle 1,20,4,2,0.11711802464470572
1-637142120,Accepted-In Progress,Daniel,Mon Jan 09 13:33:58 CET 2012,Rolle 1,0,2,2,0.0
1-637142120,Completed-Closed,Daniel,Mon Jan 09 13:38:43 CET 2012,Rolle 1,285,4,2,0.21757717403626178
1-637222863,Accepted-In Progress,Bartlomiej,Mon Jan 09 14:43:27 CET 2012,Rolle 1,0,2,2,0.0
1-637222863,Accepted-In Progress,Bartlomiej,Mon Jan 09 14:44:50 CET 2012,Rolle 1,83,2,2,0.17044660424021774
1-637222863,Queued-Awaiting Assignment,Bartlomiej,Mon Jan 09 14:51:23 CET 2012,Rolle 1,393,1,2,0.22990088836525438
1-637222863,Accepted-In Progress,Jitender,Mon Jan 09 14:59:22 CET 2012,Rolle 1,479,2,2,0.23749591203821327
1-637222863,Completed-Closed,Jitender,Mon Jan 09 15:01:12 CET 2012,Rolle 1,110,4,2,0.18116827366683075
1-637283508,Accepted-In Progress,Agneta,Mon Jan 09 16:38:33 CET 2012,Rolle 1,0,2,2,0.0
1-637283508,Queued-Awaiting Assignment,Agneta,Mon Jan 09 16:39:16 CET 2012,Rolle 1,43,1,2,0.14557186681037712
1-637283508,Accepted-In Progress,Agneta,Tue Jan 10 12:16:38 CET 2012,Rolle 1,70642,2,2,0.4295152858691475
1-637283508,Completed-Closed,Agneta,Tue Jan 10 12:22:40 CET 2012,Rolle 1,362,4,2,0.22674847386753513
1-637307494,Queued-Awaiting Assignment,Robert,Mon Jan 09 17:17:37 CET 2012,Rolle 1,0,1,2,0.0
1-637307494,Accepted-In Progress,Roger,Mon Jan 16 16:45:37 CET 2012,Rolle 1,602880,2,2,0.5119947268523859
1-637307494,Completed-Closed,Roger,Fri Feb 10 15:39:17 CET 2012,Rolle 1,2156020,4,2,0.5610150521430907
1-637327254,Accepted-In Progress,Florent,Mon Jan 09 19:10:00 CET 2012,Rolle 1,0,2,2,0.0
1-637327254,Completed-Closed,Florent,Wed Mar 14 12:50:13 CET 2012,Rolle 1,5593213,4,2,0.5976866178758315
1-637516103,Accepted-In Progress,Robert,Tue Jan 10 05:34:32 CET 2012,Rolle 1,0,2,2,0.0
1-637516103,Queued-Awaiting Assignment,Robert,Tue Jan 10 05:39:30 CET 2012,Rolle 1,298,1,2,0.21928716393804895
1-637516103,Accepted-In Progress,Sonu,Tue Jan 10 09:43:57 CET 2012,Rolle 1,14667,2,2,0.36904402457256114
1-637516103,Completed-Closed,Sonu,Tue Jan 10 09:49:47 CET 2012,Rolle 1,350,4,2,0.22545529533705566
1-637580967,Accepted-In Progress,J,Tue Jan 10 09:32:32 CET 2012,Rolle 1,0,2,2,0.0
1-637580967,Accepted-Wait,J,Tue Jan 10 09:39:27 CET 2012,Rolle 1,415,5,2,0.2319910460124208
1-637580967,Completed-Closed,J,Wed Jan 18 05:47:11 CET 2012,Rolle 1,677264,4,2,0.5164702526585876
1-637591141,Accepted-In Progress,Tomas,Tue Jan 10 08:55:05 CET 2012,Rolle 1,0,2,2,0.0
1-637591141,Completed-Closed,Tomas,Wed Feb 29 12:21:30 CET 2012,Rolle 1,4332385,4,2,0.5878604073302386
1-637685994,Accepted-In Progress,Göran,Tue Jan 10 10:07:38 CET 2012,Rolle 1,0,2,2,0.0
1-637685994,Completed-Closed,Göran,Mon Mar 19 11:17:49 CET 2012,Rolle 1,5965811,4,2,0.600167489664678
1-637685994,Accepted-In Progress,Göran,Mon Mar 26 15:03:30 CEST 2012,Rolle 1,614741,2,2,0.5127442011701393
1-637685994,Completed-Closed,Göran,Sat May 19 14:58:35 CEST 2012,Rolle 1,4665305,4,2,0.5907084180900479
1-637713545,Accepted-In Progress,Ann-Charlotte,Tue Jan 10 11:11:08 CET 2012,Rolle 1,0,2,2,0.0
1-637713545,Queued-Awaiting Assignment,Ann-Charlotte,Tue Jan 10 11:16:22 CET 2012,Rolle 1,314,1,2,0.22129248769413887
1-637713545,Accepted-In Progress,Johan,Tue Jan 10 11:55:59 CET 2012,Rolle 1,2377,2,2,0.29905422214151406
1-637713545,Accepted-Wait,Johan,Tue Jan 10 11:59:10 CET 2012,Rolle 1,191,5,2,0.2022476382243411
1-637713545,Completed-Closed,Johan,Tue Jan 10 15:25:25 CET 2012,Rolle 1,12375,4,2,0.3625078853604677
1-637713651,Accepted-In Progress,Håkan,Tue Jan 10 10:27:07 CET 2012,Rolle 1,0,2,2,0.0
1-637713651,Completed-Closed,Håkan,Fri Jan 13 12:32:34 CET 2012,Rolle 1,266727,4,2,0.4806240837259416
1-637716645,Accepted-In Progress,Daniel Alf,Tue Jan 10 10:28:32 CET 2012,Rolle 1,0,2,2,0.0
1-637716645,Completed-Closed,Daniel Alf,Fri Jan 20 10:10:31 CET 2012,Rolle 1,862919,4,2,0.5257895919034868
1-637893062,Accepted-In Progress,Samira,Tue Jan 10 14:05:54 CET 2012,Rolle 1,0,2,2,0.0
1-637893062,Accepted-Assigned,Samira,Fri Jan 27 15:52:26 CET 2012,Rolle 1,1475192,3,2,0.5464172196644643
1-637893062,Accepted-In Progress,Samira,Mon Mar 12 16:22:26 CET 2012,Rolle 1,3889800,2,2,0.5837150318388215
1-637893062,Completed-Closed,Samira,Mon Mar 12 16:22:39 CET 2012,Rolle 1,13,4,2,0.10152041500465675
1-637954950,Accepted-In Progress,Ewa,Tue Jan 10 15:19:55 CET 2012,Rolle 1,0,2,2,0.0
1-637954950,Completed-Closed,Ewa,Tue Jan 10 15:28:56 CET 2012,Rolle 1,541,4,2,0.24216905402507166
1-638034021,Accepted-In Progress,Roger,Tue Jan 10 16:35:02 CET 2012,Rolle 1,0,2,2,0.0
1-638034021,Completed-Closed,Roger,Wed Feb 29 14:18:51 CET 2012,Rolle 1,4311829,4,2,0.5876774506073488
1-638041299,Accepted-In Progress,Srinivasa,Tue Jan 10 16:53:52 CET 2012,Rolle 1,0,2,2,0.0
1-638041299,Completed-Closed,Srinivasa,Sat Feb 18 12:32:07 CET 2012,Rolle 1,3353895,4,2,0.5780126495877833
1-638091067,Accepted-In Progress,Peter,Tue Jan 10 19:56:40 CET 2012,Rolle 1,0,2,2,0.0
1-638091067,Completed-Closed,Peter,Fri Jan 13 15:46:25 CET 2012,Rolle 1,244185,4,2,0.4772273520372063
1-638091067,Accepted-In Progress,Peter,Fri Jan 13 16:55:17 CET 2012,Rolle 1,4132,2,2,0.3203174106930652
1-638091067,Accepted-Wait,Peter,Fri Jan 13 16:57:02 CET 2012,Rolle 1,105,5,2,0.17939522073672354
1-638091067,Queued-Awaiting Assignment,Peter,Mon Jan 16 15:55:28 CET 2012,Rolle 1,255506,1,2,0.4789707253879305
1-638091067,Accepted-In Progress,Sofie,Tue Jan 17 14:57:56 CET 2012,Rolle 1,82948,2,2,0.43569281459929743
1-638091067,Accepted-Assigned,Peter,Wed Jan 18 10:14:25 CET 2012,Rolle 1,69389,3,2,0.42882684471453464
1-638091067,Accepted-In Progress,Peter,Mon Apr 16 12:09:13 CEST 2012,Rolle 1,7692888,2,2,0.6099481372015046
1-638091067,Completed-Closed,Peter,Mon Apr 16 12:09:14 CEST 2012,Rolle 1,1,4,2,0.026664289797756018
1-638112911,Accepted-In Progress,Sara,Tue Jan 10 22:07:22 CET 2012,Rolle 1,0,2,2,0.0
1-638112911,Completed-Closed,Sara,Wed Jan 18 10:43:12 CET 2012,Rolle 1,650150,4,2,0.5148985097491676
1-638653931,Accepted-In Progress,Awneesh,Wed Jan 11 09:11:44 CET 2012,Rolle 1,0,2,2,0.0
1-638653931,Completed-Closed,Awneesh,Wed Feb 15 07:57:41 CET 2012,Rolle 1,3019557,4,2,0.57397299451709
1-638961317,Accepted-In Progress,Joakim,Wed Jan 11 16:40:25 CET 2012,Rolle 1,0,2,2,0.0
1-638961317,Completed-Closed,Joakim,Wed Mar 28 13:07:16 CEST 2012,Rolle 1,6636411,4,2,0.6042653894209964
1-638962731,Accepted-In Progress,Tapan,Wed Jan 11 15:28:25 CET 2012,Rolle 1,0,2,2,0.0
1-638962731,Accepted-Assigned,Tapan,Wed Jan 11 15:29:40 CET 2012,Rolle 1,75,3,2,0.16659654985383293
1-638962731,Accepted-In Progress,Tapan,Wed Jan 11 15:37:08 CET 2012,Rolle 1,448,2,2,0.23492763535262695
1-638962731,Completed-Closed,Tapan,Thu Feb 09 10:49:27 CET 2012,Rolle 1,2488339,4,2,0.5665295577667814
1-639009338,Accepted-In Progress,James,Wed Jan 11 17:21:57 CET 2012,Rolle 1,0,2,2,0.0
1-639009338,Accepted-In Progress,James,Tue Apr 24 15:31:03 CEST 2012,Rolle 1,8975346,2,2,0.6158794011449332
1-639009338,Completed-Closed,James,Tue Apr 24 15:33:37 CEST 2012,Rolle 1,154,4,2,0.19401268974675745
1-639028876,Accepted-In Progress,William,Wed Jan 11 17:18:07 CET 2012,Rolle 1,0,2,2,0.0
1-639028876,Completed-Closed,William,Wed Feb 15 14:15:37 CET 2012,Rolle 1,3013050,4,2,0.5738900074620902
1-639870000,Accepted-In Progress,Cecilia,Thu Jan 12 08:51:54 CET 2012,Rolle 1,0,2,2,0.0
1-639870000,Completed-Closed,Cecilia,Thu Apr 12 07:19:20 CEST 2012,Rolle 1,7853246,4,2,0.61074176729479
1-639881579,Accepted-In Progress,Peter,Thu Jan 12 09:13:47 CET 2012,Rolle 1,0,2,2,0.0
1-639881579,Completed-Closed,Peter,Mon Feb 06 08:15:37 CET 2012,Rolle 1,2156510,4,2,0.5610237938915691
1-639930880,Accepted-In Progress,Peter,Thu Jan 12 10:51:17 CET 2012,Rolle 1,0,2,2,0.0
1-639930880,Queued-Awaiting Assignment,Peter,Thu Jan 12 11:03:05 CET 2012,Rolle 1,708,1,2,0.2525012736958234
1-639930880,Accepted-In Progress,Prasanth,Thu Jan 12 11:57:00 CET 2012,Rolle 1,3235,2,2,0.3109055095163977
1-639930880,Queued-Awaiting Assignment,Peter,Thu Jan 12 12:00:10 CET 2012,Rolle 1,190,1,2,0.20204675819261597
1-639930880,Accepted-In Progress,Karin,Tue Jan 17 15:34:13 CET 2012,Rolle 1,444843,2,2,0.5003004687667577
1-639930880,Accepted-In Progress,Prasanth,Wed Jan 18 09:03:29 CET 2012,Rolle 1,62956,2,2,0.42508421911021166
1-639930880,Completed-Closed,Prasanth,Wed Jan 18 09:20:58 CET 2012,Rolle 1,1049,4,2,0.2676074416657181
1-639942581,Accepted-In Progress,Fabrice,Thu Jan 12 11:16:10 CET 2012,Rolle 1,0,2,2,0.0
1-639942581,Accepted-Wait,Fabrice,Tue Feb 07 11:40:16 CET 2012,Rolle 1,2247846,5,2,0.5626195120920832
1-639942581,Accepted-In Progress,Fabrice,Wed Feb 15 15:16:52 CET 2012,Rolle 1,704196,2,2,0.5179703493294119
1-639942581,Completed-Closed,Fabrice,Wed Feb 15 15:51:00 CET 2012,Rolle 1,2048,4,2,0.2933259666083277
1-640059801,Accepted-In Progress,Bruno,Thu Jan 12 12:24:50 CET 2012,Rolle 1,0,2,2,0.0
1-640059801,Completed-Closed,Bruno,Thu Jan 12 12:26:04 CET 2012,Rolle 1,74,4,2,0.16608702666106132
1-640093069,Accepted-In Progress,Anders,Thu Jan 12 13:18:09 CET 2012,Rolle 1,0,2,2,0.0
1-640093069,Queued-Awaiting Assignment,Anders,Thu Jan 12 13:19:07 CET 2012,Rolle 1,58,1,2,0.1568564990449393
1-640093069,Accepted-In Progress,Anders,Mon Jan 16 12:32:48 CET 2012,Rolle 1,342821,2,2,0.4902789674540373
1-640093069,Completed-Closed,Anders,Mon Jan 16 12:34:09 CET 2012,Rolle 1,81,4,2,0.1695196090554413
1-640093069,Accepted-In Progress,Camilla,Wed Feb 22 14:36:49 CET 2012,Rolle 1,3204160,2,2,0.5762557045340504
1-640093069,Queued-Awaiting Assignment,Anders,Wed Feb 22 14:37:26 CET 2012,Rolle 1,37,1,2,0.13993226005607692
1-640093069,Accepted-In Progress,Ewa,Wed Feb 22 15:33:48 CET 2012,Rolle 1,3382,2,2,0.31261446569551277
1-640093069,Completed-Closed,Ewa,Wed Feb 22 15:36:00 CET 2012,Rolle 1,132,4,2,0.1881240954652216
1-640254885,Accepted-In Progress,Robert,Thu Jan 12 16:14:39 CET 2012,Rolle 1,0,2,2,0.0
1-640254885,Queued-Awaiting Assignment,Robert,Thu Jan 12 16:15:03 CET 2012,Rolle 1,24,1,2,0.12382512722325634
1-640254885,Accepted-In Progress,Kennet,Thu Jan 12 16:34:16 CET 2012,Rolle 1,1153,2,2,0.27124055503718847
1-640254885,Completed-Closed,Kennet,Thu Jan 12 16:44:37 CET 2012,Rolle 1,621,4,2,0.2474651613613057
1-640254885,Accepted-In Progress,Kennet,Fri Jan 13 10:28:54 CET 2012,Rolle 1,63857,2,2,0.42563085233891335
1-640254885,Completed-Closed,Kennet,Fri Jan 13 10:45:08 CET 2012,Rolle 1,974,4,2,0.26475662368470204
1-640263496,Accepted-In Progress,Ewa,Thu Jan 12 17:53:13 CET 2012,Rolle 1,0,2,2,0.0
1-640263496,Completed-Closed,Ewa,Thu Jan 12 17:55:13 CET 2012,Rolle 1,120,4,2,0.18448657442973018
1-640387614,Accepted-In Progress,Ann-Charlotte,Thu Jan 12 22:20:38 CET 2012,Rolle 1,0,2,2,0.0
1-640387614,Accepted-In Progress,Ann-Charlotte,Thu Jan 12 22:21:07 CET 2012,Rolle 1,29,2,2,0.13083875284718918
1-640387614,Queued-Awaiting Assignment,Ann-Charlotte,Thu Jan 12 22:22:43 CET 2012,Rolle 1,96,1,2,0.17598198866400916
1-640387614,Accepted-In Progress,Christer,Fri Jan 13 06:57:31 CET 2012,Rolle 1,30888,2,2,0.3976926973419761
1-640387614,Completed-Cancelled,Anders,Fri Jan 13 07:02:16 CET 2012,Rolle 1,285,6,2,0.21757717403626178
1-640387614,Accepted-In Progress,Jens,Fri Jan 13 22:24:04 CET 2012,Rolle 1,55308,2,2,0.42010192889339437
1-640387614,Queued-Awaiting Assignment,Ann-Charlotte,Fri Jan 13 22:25:40 CET 2012,Rolle 1,96,1,2,0.17598198866400916
1-640387614,Accepted-In Progress,Christer,Mon Jan 16 12:04:46 CET 2012,Rolle 1,221946,2,2,0.47355393868976076
1-640387614,Accepted-Wait,Christer,Mon Jan 16 12:06:56 CET 2012,Rolle 1,130,5,2,0.18754122918319754
1-640387614,Completed-Closed,Christer,Mon Jan 30 09:59:34 CET 2012,Rolle 1,1201958,4,2,0.5385374946017941
1-641023492,Accepted-In Progress,Rickard,Fri Jan 13 08:04:43 CET 2012,Rolle 1,0,2,2,0.0
1-641023492,Completed-Closed,Rickard,Thu Jan 26 13:51:59 CET 2012,Rolle 1,1144036,4,2,0.5366375580113371
1-641044311,Accepted-In Progress,Ilias,Fri Jan 13 08:23:38 CET 2012,Rolle 1,0,2,2,0.0
1-641044311,Accepted-In Progress,Ilias,Fri Jan 13 08:24:46 CET 2012,Rolle 1,68,2,2,0.1628794663522133
1-641044311,Completed-Closed,Ilias,Wed Feb 15 10:52:31 CET 2012,Rolle 1,2860065,4,2,0.5718854753967555
1-641083751,Accepted-In Progress,David,Fri Jan 13 09:10:14 CET 2012,Rolle 1,0,2,2,0.0
1-641083751,Accepted-Assigned,David,Fri Jan 13 09:17:04 CET 2012,Rolle 1,410,3,2,0.23152588389163425
1-641083751,Accepted-In Progress,David,Sun Jan 22 23:36:47 CET 2012,Rolle 1,829183,2,2,0.524255474330643
1-641083751,Completed-Closed,David,Sun Jan 22 23:37:57 CET 2012,Rolle 1,70,4,2,0.16397863937738816
1-641083987,Accepted-In Progress,David,Fri Jan 13 09:43:55 CET 2012,Rolle 1,0,2,2,0.0
1-641083987,Accepted-Assigned,David,Fri Jan 13 09:47:37 CET 2012,Rolle 1,222,3,2,0.20800545561476094
1-641083987,Accepted-In Progress,David,Thu May 17 10:54:33 CEST 2012,Rolle 1,10800416,2,2,0.6230000302363334
1-641083987,Completed-Closed,David,Thu May 17 10:54:35 CEST 2012,Rolle 1,2,4,2,0.04226189943780499
1-641100891,Accepted-In Progress,Lisbeth,Fri Jan 13 09:43:08 CET 2012,Rolle 1,0,2,2,0.0
1-641100891,Completed-Closed,Lisbeth,Tue Jan 17 08:47:44 CET 2012,Rolle 1,342276,4,2,0.4902177637345976
1-641104060,Accepted-In Progress,Dan,Fri Jan 13 10:45:27 CET 2012,Rolle 1,0,2,2,0.0
1-641104060,Queued-Awaiting Assignment,Dan,Fri Jan 13 11:32:14 CET 2012,Rolle 1,2807,1,2,0.3054481647303237
1-641104060,Accepted-In Progress,Dan,Fri Mar 02 10:15:13 CET 2012,Rolle 1,4228979,2,2,0.5869311021656846
1-641104060,Completed-Closed,Dan,Fri Mar 02 10:30:45 CET 2012,Rolle 1,932,4,2,0.26306277100135467
1-641157962,Accepted-In Progress,Magnus,Fri Jan 13 10:18:36 CET 2012,Rolle 1,0,2,2,0.0
1-641157962,Completed-Closed,Magnus,Wed May 16 11:46:01 CEST 2012,Rolle 1,10715245,4,2,0.6226954695538965
1-641232069,Accepted-In Progress,Andreas,Fri Jan 13 12:00:21 CET 2012,Rolle 1,0,2,2,0.0
1-641232069,Queued-Awaiting Assignment,Andreas,Fri Jan 13 12:01:04 CET 2012,Rolle 1,43,1,2,0.14557186681037712
1-641232069,Accepted-In Progress,Alexander,Fri Jan 13 12:17:28 CET 2012,Rolle 1,984,2,2,0.26514916217912654
1-641232069,Queued-Awaiting Assignment,Daniel,Fri Jan 13 12:18:05 CET 2012,Rolle 1,37,1,2,0.13993226005607692
1-641232069,Accepted-Assigned,Per,Fri Jan 13 16:10:30 CET 2012,Rolle 1,13945,3,2,0.36710231007335653
1-641232069,Accepted-In Progress,Per,Mon Jan 16 13:06:28 CET 2012,Rolle 1,248158,2,2,0.47784821108662084
1-641232069,Completed-Closed,Per,Thu Jan 19 10:36:02 CET 2012,Rolle 1,250174,4,2,0.4781594593474836
1-641243011,Accepted-In Progress,Ian,Fri Jan 13 12:26:50 CET 2012,Rolle 1,0,2,2,0.0
1-641243011,Accepted-Assigned,Ian,Fri Jan 13 12:30:57 CET 2012,Rolle 1,247,3,2,0.21209299552839736
1-641243011,Accepted-In Progress,Tomasz,Wed Feb 01 12:00:33 CET 2012,Rolle 1,1639776,2,2,0.5504860813656701
1-641243011,Accepted-Assigned,Ian,Wed Feb 01 12:53:18 CET 2012,Rolle 1,3165,3,2,0.31006424177964137
1-641243011,Accepted-In Progress,Tomasz,Thu Feb 02 12:20:48 CET 2012,Rolle 1,84450,2,2,0.4363831508654804
1-641243011,Completed-Closed,Tomasz,Thu Feb 02 12:22:16 CET 2012,Rolle 1,88,4,2,0.1726708328563049
1-641306231,Accepted-In Progress,Maria,Fri Jan 13 13:40:59 CET 2012,Rolle 1,0,2,2,0.0
1-641306231,Completed-Closed,Maria,Mon Jan 16 12:40:15 CET 2012,Rolle 1,255556,4,2,0.4789782525154102
1-641323677,Accepted-In Progress,Roland,Fri Jan 13 13:25:52 CET 2012,Rolle 1,0,2,2,0.0
1-641323677,Accepted-Assigned,Roland,Fri Jan 13 13:27:12 CET 2012,Rolle 1,80,3,2,0.16904759775122
1-641323677,Accepted-In Progress,Roland,Fri Jan 13 15:30:14 CET 2012,Rolle 1,7382,2,2,0.3426358957396184
1-641323677,Completed-Closed,Roland,Tue Jan 17 08:19:24 CET 2012,Rolle 1,319750,4,2,0.48759891772053315
1-641491883,Accepted-In Progress,Ismael,Fri Jan 13 18:01:03 CET 2012,Rolle 1,0,2,2,0.0
1-641491883,Completed-Closed,Ismael,Fri Feb 03 17:35:12 CET 2012,Rolle 1,1812849,4,2,0.5543460020223775
1-641530471,Queued-Awaiting Assignment,Robert,Fri Jan 13 20:03:40 CET 2012,Rolle 1,0,1,2,0.0
1-641530471,Accepted-In Progress,Nurhafiza,Tue Jan 31 14:16:55 CET 2012,Rolle 1,1534395,2,2,0.5479308753877049
1-641530471,Queued-Awaiting Assignment,Divyaprakash,Tue Jan 31 14:29:08 CET 2012,Rolle 1,733,1,2,0.2538343398150356
1-641530471,Accepted-In Progress,Robert,Tue Jan 31 15:02:59 CET 2012,Rolle 1,2031,2,2,0.2930054729842569
1-641530471,Completed-Closed,Robert,Fri Feb 17 20:13:20 CET 2012,Rolle 1,1487421,4,2,0.5467347993757747
1-642418588,Accepted-In Progress,Eric,Mon Jan 16 11:18:13 CET 2012,Rolle 1,0,2,2,0.0
1-642418588,Completed-Closed,Eric,Tue Mar 20 11:43:44 CET 2012,Rolle 1,5531131,4,2,0.5972572492814908
1-642478708,Accepted-In Progress,Ann,Mon Jan 16 09:37:05 CET 2012,Rolle 1,0,2,2,0.0
1-642478708,Completed-Closed,Ann,Fri Mar 30 13:19:52 CEST 2012,Rolle 1,6403367,4,2,0.6028902445244634
1-642579219,Accepted-In Progress,Tomas,Mon Jan 16 13:22:39 CET 2012,Rolle 1,0,2,2,0.0
1-642579219,Accepted-In Progress,Tomas,Mon Jan 16 13:26:41 CET 2012,Rolle 1,242,2,2,0.21130949718902498
1-642579219,Queued-Awaiting Assignment,Emil,Mon Jan 30 14:17:03 CET 2012,Rolle 1,1212622,1,2,0.5388772884850649
1-642579219,Accepted-Assigned,Lars-Olof,Wed May 16 10:27:02 CEST 2012,Rolle 1,9227399,3,2,0.6169448123321521
1-642579219,Accepted-In Progress,Lars-Olof,Thu May 31 15:44:28 CEST 2012,Rolle 1,1315046,2,2,0.5419965643239639
1-642579219,Completed-Closed,Lars-Olof,Thu May 31 15:48:28 CEST 2012,Rolle 1,240,4,2,0.21099157439880897
1-642761240,Accepted-In Progress,Ewa,Mon Jan 16 14:56:02 CET 2012,Rolle 1,0,2,2,0.0
1-642761240,Completed-Closed,Ewa,Mon Jan 16 14:56:53 CET 2012,Rolle 1,51,4,2,0.15199817661915274
1-642766943,Accepted-In Progress,Paulina,Mon Jan 16 14:45:58 CET 2012,Rolle 1,0,2,2,0.0
1-642766943,Accepted-Wait,Paulina,Mon Jan 16 15:36:17 CET 2012,Rolle 1,3019,5,2,0.30824806484995476
1-642766943,Accepted-In Progress,Paulina,Wed Jan 18 08:17:27 CET 2012,Rolle 1,146470,2,2,0.4575660263522927
1-642766943,Completed-Closed,Paulina,Wed Jan 18 08:18:16 CET 2012,Rolle 1,49,4,2,0.15048941702101234
1-642802641,Accepted-In Progress,Earl,Mon Jan 16 14:55:49 CET 2012,Rolle 1,0,2,2,0.0
1-642802641,Accepted-In Progress,Earl,Mon Jan 16 15:33:57 CET 2012,Rolle 1,2288,2,2,0.2975868528851873
1-642802641,Accepted-In Progress,Earl,Mon Jan 16 15:38:41 CET 2012,Rolle 1,284,2,2,0.21744243330775406
1-642802641,Accepted-In Progress,Juan,Mon May 21 09:49:46 CEST 2012,Rolle 1,10861865,2,2,0.6232182762474016
1-642802641,Completed-Closed,Juan,Mon May 21 09:50:47 CEST 2012,Rolle 1,61,4,2,0.1587644159328853
1-642846054,Accepted-In Progress,Ramith,Mon Jan 16 16:03:47 CET 2012,Rolle 1,0,2,2,0.0
1-642846054,Accepted-In Progress,Ramith,Mon Jan 16 16:14:34 CET 2012,Rolle 1,647,2,2,0.24904046714448802
1-642846054,Completed-Closed,Ramith,Wed May 23 13:53:24 CEST 2012,Rolle 1,11047130,4,2,0.6238688788437992
1-643444986,Accepted-In Progress,Venguidoussamy,Tue Jan 17 11:14:31 CET 2012,Rolle 1,0,2,2,0.0
1-643444986,Queued-Awaiting Assignment,Venguidoussamy,Tue Jan 17 11:21:41 CET 2012,Rolle 1,430,1,2,0.23335370696938174
1-643444986,Accepted-In Progress,Julien,Tue Jan 17 16:08:20 CET 2012,Rolle 1,17199,2,2,0.37516978235300663
1-643444986,Completed-Closed,Julien,Fri Mar 02 16:16:50 CET 2012,Rolle 1,3888510,4,2,0.5837022721844577
1-643445547,Accepted-In Progress,Ramith,Tue Jan 17 12:57:57 CET 2012,Rolle 1,0,2,2,0.0
1-643445547,Completed-Closed,Ramith,Tue Jan 17 13:22:25 CET 2012,Rolle 1,1468,4,2,0.2805248253500382
1-643468705,Accepted-In Progress,Kiran,Tue Jan 17 14:10:11 CET 2012,Rolle 1,0,2,2,0.0
1-643468705,Completed-Closed,Kiran,Tue Jan 17 14:14:18 CET 2012,Rolle 1,247,4,2,0.21209299552839736
1-643468705,Accepted-In Progress,Kiran,Thu Feb 02 16:50:24 CET 2012,Rolle 1,1391766,2,2,0.5441777923622786
1-643468705,Completed-Closed,Kiran,Thu Feb 02 16:51:03 CET 2012,Rolle 1,39,4,2,0.14190543300489622
1-643532122,Accepted-In Progress,Björn,Tue Jan 17 13:06:28 CET 2012,Rolle 1,0,2,2,0.0
